Video_ID,Channel_ID,Video_Title,Published_At,Thumbnails,Comments,Likes,Views,Duration,Start_Time,End_Time,Scheduled_Time,Topic_Category
0cdb-1UvsTg,UCaIrY40rwEf51POKMybW-Eg,Game nóng vừa ra là phải chơi ngay | Thần Trùng | NIKA LAN LINH,2022-09-15T16:41:30Z,https://i.ytimg.com/vi/0cdb-1UvsTg/default.jpg,12,1098,13791,PT4H21M5S,2022-09-15T12:00:45Z,2022-09-15T16:21:51Z,2022-09-15T12:00:36Z,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Casual_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']"
rfqF-qfmo7M,UCaIrY40rwEf51POKMybW-Eg,Rước đèn ông sao đón chị Hằng trong VR Chat cùng Linh | VR CHAT | NIKA LAN LINH,2022-09-10T15:24:48Z,https://i.ytimg.com/vi/rfqF-qfmo7M/default.jpg,10,629,5402,PT2H2M54S,2022-09-10T13:01:44Z,2022-09-10T15:04:35Z,2022-09-10T13:01:29Z,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']"
NeGTuYjTZ88,UCaIrY40rwEf51POKMybW-Eg,Quý cô Lan Linh ăn kẹo dẻo ngon ghê á chòy | Marshmallow | NIKA LAN LINH,2022-09-08T14:47:38Z,https://i.ytimg.com/vi/NeGTuYjTZ88/default.jpg,6,708,5372,PT2H35M35S,2022-09-08T12:01:32Z,2022-09-08T14:37:09Z,2022-09-08T12:01:17Z,[]
svha6RDaPYk,UCaIrY40rwEf51POKMybW-Eg,Quá Nhiều Mất Mát Trong Vòng Một Ngày. Hôm Nay Online Thế Là Đủ | Nika Lan Linh,2022-09-07T06:41:48Z,https://i.ytimg.com/vi/svha6RDaPYk/default.jpg,43,412,5048,PT41S,,,,"['https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Video_game_culture']"
gawvr0UJJAQ,UCaIrY40rwEf51POKMybW-Eg,Đắm mình trong thế giới VR cùng Linh | Pavlov VR | NIKA LAN LINH,2022-09-06T14:10:10Z,https://i.ytimg.com/vi/gawvr0UJJAQ/default.jpg,8,745,6350,PT1H39M2S,2022-09-06T12:22:37Z,2022-09-06T14:01:39Z,2022-09-06T12:22:22Z,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Casual_game', 'https://en.wikipedia.org/wiki/Video_game_culture']"
GMYfhW-fqHs,UCaIrY40rwEf51POKMybW-Eg,Linh thử lồng tiếng cho teaser của Genshin Impact 3.0,2022-09-04T15:00:17Z,https://i.ytimg.com/vi/GMYfhW-fqHs/default.jpg,43,511,4471,PT42S,,,,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']"
H_zABFO9I7g,UCaIrY40rwEf51POKMybW-Eg,"Chinh phục 30 phút cùng ""tử thần"" Lan Linh | Vampire Survivors | NIKA LAN LINH",2022-09-04T14:37:40Z,https://i.ytimg.com/vi/H_zABFO9I7g/default.jpg,4,743,5909,PT2H8M27S,2022-09-04T12:01:26Z,2022-09-04T14:09:52Z,2022-09-04T12:01:12Z,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Strategy_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']"
KOAdTgEimXU,UCaIrY40rwEf51POKMybW-Eg,Một chiếc game cực chill và quá dễ đối với Linh | Getting Over It | NIKA LAN LINH,2022-09-02T13:46:14Z,https://i.ytimg.com/vi/KOAdTgEimXU/default.jpg,17,917,9726,PT1H34M21S,2022-09-02T12:00:22Z,2022-09-02T13:34:40Z,2022-09-02T12:00:08Z,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Video_game_culture']"
KbYLzq1a8y4,UCaIrY40rwEf51POKMybW-Eg,Đón xem Linh sẽ làm gì trong VR Chat nhé | VR CHAT | NIKA LAN LINH,2022-09-01T14:26:18Z,https://i.ytimg.com/vi/KbYLzq1a8y4/default.jpg,30,1186,10739,PT2H15M2S,2022-09-01T12:00:40Z,2022-09-01T14:15:44Z,2022-09-01T12:00:26Z,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']"
6GuuUTIVvC4,UCaIrY40rwEf51POKMybW-Eg,Sinh tồn một mình chắc Linh sẽ ổn ha | MUCK | NIKA LAN LINH,2022-08-30T14:27:29Z,https://i.ytimg.com/vi/6GuuUTIVvC4/default.jpg,10,909,7254,PT2H15M23S,2022-08-30T12:02:29Z,2022-08-30T14:17:48Z,2022-08-30T12:02:15Z,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']"
bKLh9lHbveQ,UCaIrY40rwEf51POKMybW-Eg,Thế Giới Này Là Của Chuỵ / Nika Lan Linh,2022-08-29T12:59:33Z,https://i.ytimg.com/vi/bKLh9lHbveQ/default.jpg,123,897,7691,PT43S,,,,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Music_of_Asia']"
wNJSQm614FA,UCaIrY40rwEf51POKMybW-Eg,Học Tiếng Mèo Kêu/Nika Lan Linh,2022-08-28T14:40:57Z,https://i.ytimg.com/vi/wNJSQm614FA/default.jpg,131,720,5710,PT53S,,,,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']"
VcOjzZDdtD4,UCaIrY40rwEf51POKMybW-Eg,Bóc phốt quản lý quá nhiều Linh bị bắt đi sinh tồn đại dịch Zombie | LEFT4DEAD2 | NIKA LAN LINH,2022-08-26T13:50:29Z,https://i.ytimg.com/vi/VcOjzZDdtD4/default.jpg,17,759,5224,PT1H39M50S,2022-08-26T12:02:17Z,2022-08-26T13:42:08Z,2022-08-26T12:02:03Z,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']"
x_zIHjNHEsU,UCaIrY40rwEf51POKMybW-Eg,Có gì vào xem rồi sẽ biết | FREETALK | NIKA LAN LINH,2022-08-24T14:09:37Z,https://i.ytimg.com/vi/x_zIHjNHEsU/default.jpg,31,984,6884,PT1H32M10S,2022-08-24T12:30:45Z,2022-08-24T14:03:00Z,2022-08-24T12:30:29Z,[]
lbtnkBplMsk,UCaIrY40rwEf51POKMybW-Eg,Hãy Gọi Em Là Gái Alime ! | NIKA LAN LINH,2022-08-23T18:45:47Z,https://i.ytimg.com/vi/lbtnkBplMsk/default.jpg,99,890,12210,PT13S,,,,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']"
jOUnCNRCx3E,UCaIrY40rwEf51POKMybW-Eg,Chuyện Hôm Qua Giờ Mới Kể . Tôi Tin Người Quá Mà… | NIKA LAN LINH,2022-08-23T04:42:13Z,https://i.ytimg.com/vi/jOUnCNRCx3E/default.jpg,72,538,3525,PT1M27S,,,,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Strategy_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']"
De96YEt8X9I,UCaIrY40rwEf51POKMybW-Eg,Chúc mấy bạn Cua ngủ ngon ! ( Nhớ gắn tai nghe khi xem ) | NIKA LAN LINH,2022-08-22T18:09:50Z,https://i.ytimg.com/vi/De96YEt8X9I/default.jpg,76,691,5680,PT15S,,,,[]
Azj0Bh7DaMA,UCaIrY40rwEf51POKMybW-Eg,Lan Linh hóa Cáo tham gia Đại Chiến Siêu Thú | SUPER ANIMAL ROYALE | NIKA LAN LINH,2022-08-22T14:58:34Z,https://i.ytimg.com/vi/Azj0Bh7DaMA/default.jpg,10,900,6360,PT1H40M23S,2022-08-22T12:31:22Z,2022-08-22T14:11:42Z,2022-08-22T12:31:09Z,"['https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Strategy_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']"
4k492k7EVSs,UCaIrY40rwEf51POKMybW-Eg,Hãy Gửi Cái Này Đến Mấy Đứa Chê Bạn Lùn !  | NIKA LAN LINH,2022-08-21T14:22:44Z,https://i.ytimg.com/vi/4k492k7EVSs/default.jpg,125,860,7047,PT11S,,,,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']"
Ggh6oh71pW4,UCaIrY40rwEf51POKMybW-Eg,"Băng đảng Nika Family vã quá, phải lên vận động tuyển thêm người thui! | FREETALK | NIKA LAN LINH",2022-08-21T13:26:06Z,https://i.ytimg.com/vi/Ggh6oh71pW4/default.jpg,19,1358,11378,PT1H15M43S,2022-08-21T12:01:32Z,2022-08-21T13:17:13Z,2022-08-21T12:01:17Z,[]
7w_twiJ2QJw,UCaIrY40rwEf51POKMybW-Eg,How To Say No In Vietnamese  | NIKA LAN LINH,2022-08-20T17:51:59Z,https://i.ytimg.com/vi/7w_twiJ2QJw/default.jpg,128,1043,11445,PT6S,,,,[]
id2yM2Kbb8g,UCaIrY40rwEf51POKMybW-Eg,Lan Linh đáng yêu bắt đầu hành trình vào thế giới bánh | DEBUT STREAM | NIKA LAN LINH,2022-08-20T13:49:44Z,https://i.ytimg.com/vi/id2yM2Kbb8g/default.jpg,115,2543,25508,PT44M57S,2022-08-20T13:00:39Z,2022-08-20T13:45:38Z,2022-08-20T13:00:26Z,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)']
8KPlFktdPy0,UCaIrY40rwEf51POKMybW-Eg,😎NIKA LAN LINH ASMR!!Đoán xem Linh đang làm gì đây???,2022-08-19T12:54:52Z,https://i.ytimg.com/vi/8KPlFktdPy0/default.jpg,120,618,5115,PT30S,,,,[]
59LweghAqJQ,UCaIrY40rwEf51POKMybW-Eg,Nika Lan Linh Voice Teaser | Nika Lan Linh | NIJIGEN,2022-08-17T14:33:48Z,https://i.ytimg.com/vi/59LweghAqJQ/default.jpg,210,1393,15491,PT1M5S,,,,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']"
